pct,Experiment,mixture,tax_name,tool,reads
0,S.saprophyticus - S.pyogenes,90.0/10.0,Pelosinus sp. UFO1,Centrifuge,3.44E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Serratia sp. SCBI,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Bacillus velezensis,Centrifuge,4.81E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Cyanothece sp. PCC 7822,Centrifuge,4.12E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Tepidanaerobacter acetatoxydans,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Dictyoglomus turgidum,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Thermoanaerobacter sp. X513,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Polynucleobacter asymbioticus,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Bacillus cytotoxicus,Centrifuge,1.37E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Terribacillus aidingensis,Centrifuge,1.37E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,TYLCAxV-Sic1-[IT:Sic2/2:04],Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Arthrobacter alpinus,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Francisella noatunensis,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Tenacibaculum dicentrarchi,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Cafeteria roenbergensis virus BV-PW1,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Enterobacteriaceae bacterium strain FGI 57,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Streptococcus sp. oral taxon 431,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Winogradskyella sp. PG-2,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Weissella ceti,Centrifuge,4.12E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,alpha proteobacterium HIMB5,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Methanobacterium paludis,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Mageeibacillus indolicus,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Desulfosporosinus acidiphilus,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Marinomonas posidonica,Centrifuge,8.25E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Fimbriimonas ginsengisoli,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Lactobacillus heilongjiangensis,Centrifuge,1.37E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Rickettsia philipii,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Arthrobacter sp. Rue61a,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Klebsiella michiganensis,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Bacillus phage BCD7,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Cronobacter condimenti,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Streptomyces pratensis,Centrifuge,2.06E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Mesotoga prima,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Lactobacillus hokkaidonensis,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Gilliamella apicola,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Planococcus halocryophilus,Centrifuge,1.37E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Clostridium bornimense,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Salimicrobium jeotgali,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Sodalis praecaptivus,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Campylobacter iguaniorum,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Candidatus Endolissoclinum faulkneri,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Planktomarina temperata,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Adoxophyes honmai entomopoxvirus 'L',Centrifuge,1.37E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,bacterium L21-Spi-D4,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Cycloclasticus zancles,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Formosa sp. Hel1_33_131,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Calothrix sp. 336/3,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Exiguobacterium sp. MH3,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Staphylococcus phage phiRS7,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Candidatus Tachikawaea gelatinosa,Centrifuge,1.37E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Geosporobacter ferrireducens,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Methanosarcina sp. WH1,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Sediminicola sp. YIK13,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Klebsiella quasipneumoniae,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Nonlabens sp. MIC269,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Arthrobacter sp. PAMC 25486,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Rickettsiales bacterium Ac37b,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Sphingobacterium sp. ML3W,Centrifuge,2.06E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Candidatus Methylopumilus planktonicus,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Candidatus Methylopumilus turicensis,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Fusobacterium hwasookii,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Geminocystis sp. NIES-3709,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Erwinia gerundensis,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Chania multitudinisentens,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Methylophilus sp. TWE2,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Bacillus glycinifermentans,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Chryseobacterium sp. IHB B 10212,Centrifuge,8.25E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Candidatus Thioglobus autotrophicus,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Turicibacter sp. H121,Centrifuge,3.57E-05
0,S.saprophyticus - S.pyogenes,90.0/10.0,Algibacter alginolytica,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Kurthia sp. 11kri321,Centrifuge,1.37E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Thalassotalea sp. LPB0090,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Polaribacter vadi,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Gemella sp. oral taxon 928,Centrifuge,2.75E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Leptotrichia sp. oral taxon 847,Centrifuge,1.37E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Acinetobacter sp. BRTC-1,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Erysipelotrichaceae bacterium I46,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Bacillus sp. FJAT-14266,Centrifuge,2.06E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Acidovorax sp. RAC01,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Exiguobacterium sp. U13-1,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Streptococcus himalayensis,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Sulfolobus sp. A20,Centrifuge,1.37E-06
0,S.saprophyticus - S.pyogenes,90.0/10.0,Bacillus sp. ABP14,Centrifuge,6.87E-07
0,S.saprophyticus - S.pyogenes,90.0/10.0,Spiroplasma sp. TU-14,Centrifuge,6.87E-07
0.969338,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus saprophyticus,Centrifuge,0.942194359
0.0175214,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus pyogenes,Centrifuge,0.013603615
0.00816792,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus aureus,Centrifuge,0.016118756
0.00329048,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus equorum,Centrifuge,0.012933158
0.000814044,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus epidermidis,Centrifuge,0.003618988
0.000330656,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus sp. AntiMn-1,Centrifuge,0.000401904
0.000220343,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus phage T12,Centrifuge,1.85E-06
7.50E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus xylosus,Centrifuge,0.006223029
5.79E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus warneri,Centrifuge,0.000568592
5.15E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus pseudintermedius,Centrifuge,0.000592669
3.54E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus simulans,Centrifuge,0.000133351
2.19E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus pasteuri,Centrifuge,0.001224233
1.26E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Macrococcus caseolyticus,Centrifuge,7.41E-06
1.12E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Lactococcus piscium,Centrifuge,3.70E-06
1.08E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus carnosus,Centrifuge,0.000105569
1.07E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Turicibacter sp. H121,Centrifuge,3.89E-05
1.06E-05,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus condimenti,Centrifuge,3.15E-05
8.80E-06,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus lugdunensis,Centrifuge,7.41E-05
4.74E-06,S.saprophyticus - S.pyogenes,99.0/1.0,Listeria monocytogenes,Centrifuge,8.70E-05
3.72E-06,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus subtilis,Centrifuge,1.11E-05
2.28E-06,S.saprophyticus - S.pyogenes,99.0/1.0,Escherichia coli,Centrifuge,7.41E-06
7.80E-08,S.saprophyticus - S.pyogenes,99.0/1.0,Homo sapiens,Centrifuge,0.000448206
6.96E-14,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus dysgalactiae,Centrifuge,4.63E-05
4.77E-16,S.saprophyticus - S.pyogenes,99.0/1.0,Tetragenococcus halophilus,Centrifuge,1.11E-05
5.63E-20,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus haemolyticus,Centrifuge,0.000218547
9.25E-40,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus capitis,Centrifuge,2.22E-05
1.31E-57,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus schleiferi,Centrifuge,0.000313004
3.21E-73,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus suis,Centrifuge,1.11E-05
3.98E-76,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus uberis,Centrifuge,3.70E-06
3.21E-83,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus pneumoniae,Centrifuge,1.85E-06
2.19E-86,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus equi,Centrifuge,1.85E-06
8.21E-104,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus hyicus,Centrifuge,1.48E-05
1.33E-104,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus agnetis,Centrifuge,3.89E-05
7.19E-105,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylococcus argenteus,Centrifuge,2.96E-05
1.36E-109,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus salivarius,Centrifuge,1.85E-06
7.13E-130,S.saprophyticus - S.pyogenes,99.0/1.0,synthetic construct,Centrifuge,6.48E-05
6.69E-205,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus thuringiensis,Centrifuge,2.41E-05
9.50E-207,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus mycoides,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Brachyspira hyodysenteriae,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Campylobacter lari,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Helicobacter pylori,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Francisella tularensis,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Klebsiella pneumoniae,Centrifuge,7.41E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Yersinia enterocolitica,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Yersinia pestis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Aliivibrio fischeri,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Vibrio parahaemolyticus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Haemophilus influenzae,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Pasteurella multocida,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Gallibacterium anatis,Centrifuge,3.33E-05
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacteroides thetaiotaomicron,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Sebaldella termitidis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Fibrobacter succinogenes,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Fusobacterium nucleatum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bdellovibrio bacteriovorus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Solitalea canadensis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Flavobacterium columnare,Centrifuge,5.56E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Capnocytophaga ochracea,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Trichodesmium erythraeum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Prochlorococcus marinus,Centrifuge,5.56E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus parasanguinis,Centrifuge,5.56E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus anginosus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus parauberis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Enterococcus faecalis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Enterococcus faecium,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Enterococcus hirae,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Lactococcus lactis,Centrifuge,2.04E-05
0,S.saprophyticus - S.pyogenes,99.0/1.0,Atopobium parvulum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus anthracis,Centrifuge,5.56E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus cereus,Centrifuge,9.26E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus coagulans,Centrifuge,0.000135203
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus megaterium,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Paenibacillus polymyxa,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus pumilus,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Lysinibacillus sphaericus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Amphibacillus xylanus,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Sporosarcina psychrophila,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium acetobutylicum,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium botulinum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium pasteurianum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium perfringens,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Acetoanaerobium sticklandii,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium tetani,Centrifuge,1.48E-05
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium beijerinckii,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,[Clostridium] cellulolyticum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Lactobacillus buchneri,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Lactobacillus casei,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Lactobacillus plantarum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Lactobacillus sakei,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Lactobacillus ruminis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Listeria innocua,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Peptoclostridium acidaminophilum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Eubacterium limosum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Actinoplanes missouriensis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Nocardiopsis dassonvillei,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Mycoplasma arginini,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Mycoplasma mycoides,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Mycoplasma pulmonis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Mycoplasma mobile,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Mycoplasma flocculare,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Acholeplasma laidlawii,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Methanosarcina acetivorans,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Staphylothermus marinus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Carnobacterium maltaromaticum,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Paramecium bursaria Chlorella virus 1,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bifidobacterium animalis,Centrifuge,5.56E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Lysinibacillus fusiformis,Centrifuge,1.85E-05
0,S.saprophyticus - S.pyogenes,99.0/1.0,Arcobacter butzleri,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Cellulosilyticum lentocellum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Mycoplasma canadense,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Taylorella equigenitalis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium saccharoperbutylacetonicum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Methanococcus maripaludis,Centrifuge,9.26E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Xenorhabdus bovienii,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Halobacteroides halobius,Centrifuge,5.56E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Methanococcus aeolicus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Sulfolobus islandicus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Caldicellulosiruptor saccharolyticus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Spiroplasma kunkelii,Centrifuge,6.48E-05
0,S.saprophyticus - S.pyogenes,99.0/1.0,Wigglesworthia glossinidia,Centrifuge,9.26E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Aerococcus urinaeequi,Centrifuge,5.56E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Enterococcus durans,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Enterococcus mundtii,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Lactobacillus lindneri,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Dehalobacter restrictus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Colwellia sp. MT41,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Shewanella baltica,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Methanocaldococcus vulcanius,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Campylobacter hominis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Cellulophaga baltica,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Solibacillus silvestris,Centrifuge,2.41E-05
0,S.saprophyticus - S.pyogenes,99.0/1.0,Aliivibrio wodanis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Microbacterium chocolatum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Synechococcus sp. WH 8102,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus weihenstephanensis,Centrifuge,5.56E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Legionella fallonii,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus sp. OxB-1,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Thysanoplusia orichalcea nucleopolyhedrovirus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Sulfolobus tokodaii,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Aerococcus sanguinicola,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Geobacillus subterraneus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus endophyticus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Helicobacter cetorum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Blattabacterium punctulatus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium saccharobutylicum,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Mycoplasma cynos,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Oceanobacillus iheyensis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Candidatus Baumannia cicadellinicola,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Spiroplasma sabaudiense,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium carboxidivorans,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Geobacter bemidjiensis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Kangiella koreensis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Rhodopirellula baltica,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Shewanella halifaxensis,Centrifuge,5.56E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Sphaerochaeta coccoides,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Chlorobaculum parvum,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Photorhabdus asymbiotica,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Flavonifractor plautii,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Anoxybacillus amylolyticus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Syntrophus aciditrophicus,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Beggiatoa leptomitiformis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Bacillus infantis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Paraglaciecola psychrophila,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Ehrlichia sp. HF,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Clostridium taeniosporum,Centrifuge,2.78E-05
0,S.saprophyticus - S.pyogenes,99.0/1.0,Candidatus Riesia pediculicola,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Alicyclobacillus acidocaldarius,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Treponema pedis,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Streptococcus phage phi3396,Centrifuge,3.70E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Alkaliphilus oremlandii,Centrifuge,1.85E-06
0,S.saprophyticus - S.pyogenes,99.0/1.0,Calditerrivibrio nitroreducens,Centrifuge,1.85E-06
