abundance,pct,reads,sample,Donor,week,tax_name
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Staphylococcus haemolyticus
3.06E-05,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Streptococcus salivarius
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Pimelobacter simplex
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Clavibacter michiganensis
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Rhodovulum sulfidophilum
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Paraburkholderia xenovorans
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Nocardia farcinica
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Corynebacterium vitaeruminis
0.00124529,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Autographa californica nucleopolyhedrovirus
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Pseudomonas fulva
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Mesorhizobium amorphae
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Bacillus halodurans
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Pandoraea apista
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Pandoraea pnomenusa
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Burkholderia stabilis
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Sphingopyxis alaskensis
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Chromohalobacter salexigens
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Tistrella mobilis
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Paraburkholderia phytofirmans
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Segniliparus rotundus
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Pseudomonas entomophila
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Niastella koreensis
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Pandoraea thiooxydans
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Burkholderia seminalis
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Pandoraea oxalativorans
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Streptococcus sp. oral taxon 431
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Paraburkholderia sprentiae
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Flammeovirgaceae bacterium 311
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Alcanivorax pacificus
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,bacterium L21-Spi-D4
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Martelella endophytica
0,4.20E-06,7,MH_wk4.fa,Donor 2,week 4,Jeongeupia sp. USM3
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Sinorhizobium fredii
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Neisseria lactamica
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Bordetella bronchiseptica
2.17E-05,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Shigella dysenteriae
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Aeromonas salmonicida
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Flexibacter litoralis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Rhodobacter capsulatus
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Porphyrobacter neustonensis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Dermacoccus nishinomiyaensis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Staphylococcus xylosus
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Streptococcus suis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Enterococcus faecalis
2.05E-05,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Lactococcus lactis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Clostridium tetani
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Staphylococcus lugdunensis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Streptococcus mitis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Sphingopyxis terrae
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Thiobacillus denitrificans
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Mesorhizobium ciceri
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Oligotropha carboxidovorans
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Actinomyces meyeri
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Hyphomicrobium denitrificans
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Flavobacterium branchiophilum
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,[Bacillus] selenitireducens
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Stenotrophomonas acidaminiphila
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Paraburkholderia fungorum
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Paraburkholderia phymatum
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Burkholderia ambifaria
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Collimonas fungivorans
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Collimonas pratensis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Alcanivorax dieselolei
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Pseudarthrobacter phenanthrenivorans
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Clostridium taeniosporum
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Anaeromyxobacter sp. Fw109-5
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Gramella forsetii
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Streptomyces sp. Mg1
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Sphingobium sp. YBL2
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Kosakonia oryzae
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Burkholderia sp. RPE64
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Shinella sp. HZN7
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Fimbriimonas ginsengisoli
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Planococcus plakortidis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Elizabethkingia anophelis
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Pseudomonas sp. UW4
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Planococcus halocryophilus
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Azospirillum humicireducens
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Aureimonas sp. AU20
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Rufibacter sp. DG31D
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Hymenobacter sp. DG25A
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Acinetobacter sp. TGL-Y2
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Edwardsiella sp. EA181011
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Sulfurospirillum sp. UCH001
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Chania multitudinisentens
4.84E-05,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Devosia sp. H5989
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Rhodococcus sp. PBTS 2
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Magnetospirillum sp. XM-1
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Massilia sp. NR 4-1
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Algoriphagus sp. M8-2
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Pseudomonas sp. L10.10
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Bosea sp. PAMC 26642
0,3.60E-06,6,MH_wk4.fa,Donor 2,week 4,Frondihabitans sp. PAMC 28766
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Azorhizobium caulinodans
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Archangium gephyra
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Sorangium cellulosum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Azospirillum brasilense
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Sinorhizobium meliloti
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Neorhizobium galegae
6.99E-06,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Serratia liquefaciens
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Aeromonas veronii
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Fusobacterium nucleatum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Desulfobulbus propionicus
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Starkeya novella
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Solitalea canadensis
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Allochromatium vinosum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Chlorobaculum tepidum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Streptococcus parasanguinis
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Bacillus pumilus
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Bacillus smithii
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,[Clostridium] cellulolyticum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Lactobacillus plantarum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Amycolatopsis methanolica
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Vibrio nigripulchritudo
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Xanthomonas albilineans
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Rhizobium etli
1.95E-44,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Cutibacterium avidum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Rickettsia bellii
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Pseudomonas cichorii
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Nocardia brasiliensis
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Streptomyces sampsonii
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Sphingobium chlorophenolicum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Streptomyces lydicus
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Novosphingobium aromaticivorans
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Halomicrobium mukohataei
2.98E-05,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Desulfovibrio alaskensis
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Shewanella amazonensis
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Kluyvera intermedia
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Caulobacter henricii
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Cellulophaga baltica
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Pseudomonas mosselii
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Aminobacter aminovorans
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Pandoraea sputorum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Thioalkalivibrio paradoxus
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Actinoplanes sp. SE50/110
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Pedobacter cryoconitis
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Shewanella denitrificans
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Stenotrophomonas rhizophila
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Methylovorus glucosotrophus
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Stackebrandtia nassauensis
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Phenylobacterium zucineum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Advenella mimigardefordensis
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Alteromonas mediterranea
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Alkalilimnicola ehrlichii
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Janthinobacterium sp. Marseille
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Corynebacterium ureicelerivorans
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Sphingobium sp. MI1205
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Nocardioides dokdonensis
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Azospirillum thiophilum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Actinomyces oris
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Burkholderia sp. CCGE1002
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Burkholderia sp. CCGE1003
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Altererythrobacter namhicola
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Kibdelosporangium phytohabitans
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Mycobacterium sinense
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Pseudomonas sp. StFLB209
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Burkholderia sp. YI23
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Chromobacterium vaccinii
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Niabella ginsenosidivorans
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Octadecabacter antarcticus
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Formosa sp. Hel1_33_131
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Hymenobacter sp. PAMC 26628
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Flavobacterium gilvum
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Wenzhouxiangella marina
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Pseudonocardia sp. HH130629-09
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Pedobacter sp. PACM 27299
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Marinobacter sp. LQ44
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Streptomyces sp. RTd22
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Sinorhizobium sp. RAC02
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Bosea sp. RAC05
0,3.00E-06,5,MH_wk4.fa,Donor 2,week 4,Pseudomonas sp. TCU-HL1
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Planctopirus limnophila
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Francisella tularensis
9.88E-06,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Xanthobacter autotrophicus
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Bordetella pertussis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Yersinia intermedia
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Vibrio fluvialis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Nitrobacter hamburgensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Halorhodospira halophila
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptococcus oralis
4.65E-05,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptococcus sanguinis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Atopobium parvulum
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Clostridium acetobutylicum
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Moorella thermoacetica
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Clostridium kluyveri
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Bifidobacterium bifidum
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Corynebacterium stationis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Propionibacterium freudenreichii
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Mycobacterium kansasii
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Mycobacterium phlei
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Frankia alni
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptomyces ambofaciens
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Mycoplasma pulmonis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Lactobacillus curvatus
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,[Clostridium] propionicum
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Natronococcus occultus
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Rhodothermus marinus
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Lactobacillus johnsonii
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptomyces pristinaespiralis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,[Eubacterium] eligens
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Xenorhabdus bovienii
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Macacine herpesvirus 4
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pseudomonas oryzihabitans
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Burkholderia pyrrocinia
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pluralibacter gergoviae
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pseudomonas sp. VLB120
3.49E-14,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pseudomonas plecoglossicida
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pseudomonas mandelii
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Hyphomonas neptunium
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Microbacterium chocolatum
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Brachyspira intermedia
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Treponema primitia
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Ruegeria pomeroyi
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Asaia bogorensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Halobacteriovorax marinus
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Sinorhizobium medicae
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Actinomyces radicidentis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pannonibacter phragmitetus
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Mycobacterium goodii
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Nitrosomonas sp. AL212
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pseudomonas parafulva
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Acidihalobacter prosperus
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Alistipes finegoldii
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Geobacter bemidjiensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Arthrobacter sp. FB24
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Roseburia hominis
7.51E-13,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptococcus gallolyticus
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Geobacter pickeringii
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptomyces vietnamensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Halotalea alkalilenta
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptomyces bingchenggensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Ochrobactrum pseudogrignonense
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Geobacter sp. M21
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptomyces sp. CNQ-509
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Oceanimonas sp. GK1
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Rufibacter tibetensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Rhodoluna lacicola
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Mesorhizobium australicum
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Brevundimonas naejangsanensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pantoea sp. At-9b
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Mesorhizobium opportunistum
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Prevotella sp. oral taxon 299
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pandoraea vervacti
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Rhodoplanes sp. Z2-YC6860
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Martelella sp. AD-3
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Actinomyces sp. oral taxon 414
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Leptotrichia sp. oral taxon 212
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Opitutaceae bacterium TAV5
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Corynebacterium doosanense
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Halomonas huangheensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Bacillus xiamenensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Candidatus Nitrosopumilus sp. AR2
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Spiribacter sp. UAH-SP71
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Pseudoalteromonas sp. OCN003
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Hyphomicrobium nitrativorans
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Ectothiorhodospira sp. BSL-9
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Lentibacillus amyloliquefaciens
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Methylobacterium sp. C1
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Jeotgalibacillus malaysiensis
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Bosea vaviloviae
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Mycobacterium sp. EPa45
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Curtobacterium sp. MR_MD2014
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Candidatus Methylopumilus planktonicus
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Verrucomicrobia bacterium L21-Fru-AB
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptomyces sp. CFMR 7
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Burkholderia sp. HB1
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Enterobacter sp. FY-07
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Oblitimonas alkaliphila
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Psychrobacter sp. AntiMn-1
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptomyces sp. CdTB01
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Streptomyces sp. 4F
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Serinicoccus sp. JLT9
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Burkholderia sp. PAMC 26561
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Microbacterium sp. PAMC 28756
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Enterobacter sp. ODB01
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Erysipelotrichaceae bacterium I46
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Lutibacter sp. LPB0138
0,2.40E-06,4,MH_wk4.fa,Donor 2,week 4,Hyphomonas sp. Mor2
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Buchnera aphidicola
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Methylobacillus flagellatus
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Acetobacter pasteurianus
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Neisseria elongata
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Thermomicrobium roseum
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Alcaligenes faecalis
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Bordetella avium
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Pantoea ananatis
5.80E-19,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Shigella boydii
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Aggregatibacter aphrophilus
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Gallibacterium anatis
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Desulfovibrio africanus
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Nitrobacter winogradskyi
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Prochlorococcus marinus
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Leuconostoc gelidum
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Streptococcus thermophilus
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Clostridium beijerinckii
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Clostridium baratii
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Renibacterium salmoninarum
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Brevibacterium linens
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Cellulomonas fimi
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Actinoplanes missouriensis
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Thermobispora bispora
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Thermobifida fusca
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Acholeplasma laidlawii
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Methanobrevibacter smithii
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Methanosarcina mazei
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Haliscomenobacter hydrossis
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Halomonas elongata
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Bifidobacterium animalis
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Arcobacter butzleri
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Leptospira alstonii
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Legionella oakridgensis
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Vibrio furnissii
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Vibrio tubiashii
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Amycolatopsis mediterranei
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Streptobacillus moniliformis
0,1.80E-06,3,MH_wk4.fa,Donor 2,week 4,Mycobacterium rhodesiae
