abundance,pct,reads,sample,sample,tax_name,tool
0,2.29E-07,1,E. coli - S. saprophyticus,99.0/1.0,Pseudomonas sp. TCU-HL1,centrifuge
0,4.58E-07,2,E. coli - S. saprophyticus,99.0/1.0,Halothiobacillus sp. LS2,centrifuge
0,2.29E-07,1,E. coli - S. saprophyticus,99.0/1.0,Mycobacterium sp. djl-10,centrifuge
0,2.29E-07,1,E. coli - S. saprophyticus,99.0/1.0,Sulfolobus sp. A20,centrifuge
0,2.29E-07,1,E. coli - S. saprophyticus,99.0/1.0,Hyphomonas sp. Mor2,centrifuge
0,4.58E-07,2,E. coli - S. saprophyticus,99.0/1.0,Jeongeupia sp. USM3,centrifuge
0.984668,0.988599945,2001992,E. coli - S. saprophyticus,99.9/0.1,Escherichia coli,centrifuge
0.00568675,0.000574793,1164,E. coli - S. saprophyticus,99.9/0.1,Enterobacter asburiae,centrifuge
0.0031795,7.41E-06,15,E. coli - S. saprophyticus,99.9/0.1,Enterobacteria phage cdtI,centrifuge
0.00109932,0.001043417,2113,E. coli - S. saprophyticus,99.9/0.1,Shigella flexneri,centrifuge
0.00108386,0.000583681,1182,E. coli - S. saprophyticus,99.9/0.1,Staphylococcus saprophyticus,centrifuge
0.000761196,0.001522904,3084,E. coli - S. saprophyticus,99.9/0.1,Shigella boydii,centrifuge
0.000708605,0.000990085,2005,E. coli - S. saprophyticus,99.9/0.1,Escherichia fergusonii,centrifuge
0.000588491,0.001630061,3301,E. coli - S. saprophyticus,99.9/0.1,Shigella dysenteriae,centrifuge
0.000482834,0.000227646,461,E. coli - S. saprophyticus,99.9/0.1,Shigella sp. PAMC 28760,centrifuge
0.000395549,0.000909595,1842,E. coli - S. saprophyticus,99.9/0.1,Escherichia albertii,centrifuge
0.000381484,0.000812808,1646,E. coli - S. saprophyticus,99.9/0.1,Shigella sonnei,centrifuge
0.000210527,5.88E-05,119,E. coli - S. saprophyticus,99.9/0.1,Yersinia pestis,centrifuge
0.000161821,3.11E-05,63,E. coli - S. saprophyticus,99.9/0.1,Citrobacter koseri,centrifuge
0.000132023,0.000601458,1218,E. coli - S. saprophyticus,99.9/0.1,Salmonella enterica,centrifuge
8.18E-05,4.44E-05,90,E. coli - S. saprophyticus,99.9/0.1,Erwinia sp. Ejp617,centrifuge
4.00E-05,0.0002632,533,E. coli - S. saprophyticus,99.9/0.1,synthetic construct,centrifuge
3.80E-05,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,Yersinia pseudotuberculosis,centrifuge
2.38E-05,4.00E-05,81,E. coli - S. saprophyticus,99.9/0.1,Enterobacteriaceae bacterium strain FGI 57,centrifuge
2.01E-05,2.12E-05,43,E. coli - S. saprophyticus,99.9/0.1,Pantoea ananatis,centrifuge
1.97E-05,9.88E-06,20,E. coli - S. saprophyticus,99.9/0.1,Staphylococcus aureus,centrifuge
1.88E-05,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Candidatus Doolittlea endobia,centrifuge
1.43E-05,4.94E-05,100,E. coli - S. saprophyticus,99.9/0.1,Citrobacter freundii,centrifuge
1.12E-05,7.41E-06,15,E. coli - S. saprophyticus,99.9/0.1,Citrobacter sp. FDAARGOS_156,centrifuge
1.07E-05,7.41E-06,15,E. coli - S. saprophyticus,99.9/0.1,Candidatus Hoaglandella endobia,centrifuge
9.27E-06,1.78E-05,36,E. coli - S. saprophyticus,99.9/0.1,Enterobacter sp. FY-07,centrifuge
8.97E-06,1.28E-05,26,E. coli - S. saprophyticus,99.9/0.1,Kosakonia oryzae,centrifuge
8.53E-06,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Cronobacter condimenti,centrifuge
7.81E-06,7.90E-06,16,E. coli - S. saprophyticus,99.9/0.1,Shimwellia blattae,centrifuge
7.70E-06,1.33E-05,27,E. coli - S. saprophyticus,99.9/0.1,Vibrio cholerae,centrifuge
7.29E-06,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,Sodalis glossinidius,centrifuge
7.15E-06,1.33E-05,27,E. coli - S. saprophyticus,99.9/0.1,Lelliottia amnigena,centrifuge
6.96E-06,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Cronobacter turicensis,centrifuge
6.60E-06,2.86E-05,58,E. coli - S. saprophyticus,99.9/0.1,Enterobacter lignolyticus,centrifuge
6.28E-06,4.44E-06,9,E. coli - S. saprophyticus,99.9/0.1,Pluralibacter gergoviae,centrifuge
5.95E-06,6.42E-06,13,E. coli - S. saprophyticus,99.9/0.1,Edwardsiella tarda,centrifuge
5.08E-06,2.07E-05,42,E. coli - S. saprophyticus,99.9/0.1,Enterobacter cloacae,centrifuge
4.71E-06,0.000133328,270,E. coli - S. saprophyticus,99.9/0.1,Klebsiella pneumoniae,centrifuge
4.63E-06,0.000627136,1270,E. coli - S. saprophyticus,99.9/0.1,Klebsiella oxytoca,centrifuge
4.28E-06,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Edwardsiella hoshinae,centrifuge
3.76E-06,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Pantoea rwandensis,centrifuge
3.74E-06,5.43E-06,11,E. coli - S. saprophyticus,99.9/0.1,Klebsiella sp. LTGPAF-6F,centrifuge
3.70E-06,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,Ferrimonas balearica,centrifuge
3.46E-06,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Cellvibrio japonicus,centrifuge
3.45E-06,1.98E-05,40,E. coli - S. saprophyticus,99.9/0.1,Yersinia enterocolitica,centrifuge
3.33E-06,5.93E-06,12,E. coli - S. saprophyticus,99.9/0.1,Aeromonas hydrophila,centrifuge
3.30E-06,6.91E-06,14,E. coli - S. saprophyticus,99.9/0.1,Leclercia adecarboxylata,centrifuge
3.27E-06,8.89E-06,18,E. coli - S. saprophyticus,99.9/0.1,Pectobacterium carotovorum,centrifuge
3.26E-06,3.95E-06,8,E. coli - S. saprophyticus,99.9/0.1,Pantoea sp. PSNIH2,centrifuge
3.22E-06,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,Dickeya dadantii,centrifuge
3.20E-06,3.51E-05,71,E. coli - S. saprophyticus,99.9/0.1,Klebsiella michiganensis,centrifuge
3.20E-06,2.32E-05,47,E. coli - S. saprophyticus,99.9/0.1,Klebsiella variicola,centrifuge
3.17E-06,7.41E-06,15,E. coli - S. saprophyticus,99.9/0.1,Serratia plymuthica,centrifuge
3.15E-06,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Mucilaginibacter sp. PAMC 26640,centrifuge
3.11E-06,6.91E-06,14,E. coli - S. saprophyticus,99.9/0.1,Photorhabdus asymbiotica,centrifuge
2.91E-06,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Serratia sp. AS12,centrifuge
2.88E-06,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Serratia proteamaculans,centrifuge
2.82E-06,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Vibrio anguillarum,centrifuge
2.80E-06,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,Rahnella aquatilis,centrifuge
2.59E-06,4.44E-06,9,E. coli - S. saprophyticus,99.9/0.1,Pantoea sp. At-9b,centrifuge
2.43E-06,9.38E-06,19,E. coli - S. saprophyticus,99.9/0.1,Providencia stuartii,centrifuge
2.30E-06,3.95E-06,8,E. coli - S. saprophyticus,99.9/0.1,Pseudomonas putida,centrifuge
1.44E-06,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Enterobacter hormaechei,centrifuge
6.66E-07,0.000281964,571,E. coli - S. saprophyticus,99.9/0.1,Homo sapiens,centrifuge
3.74E-11,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Pseudomonas oryzihabitans,centrifuge
1.95E-13,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Teredinibacter turnerae,centrifuge
4.80E-14,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Xenorhabdus poinarii,centrifuge
3.15E-15,7.90E-06,16,E. coli - S. saprophyticus,99.9/0.1,Morganella morganii,centrifuge
1.14E-15,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Pectobacterium parmentieri,centrifuge
1.00E-15,5.43E-06,11,E. coli - S. saprophyticus,99.9/0.1,Serratia marcescens,centrifuge
4.04E-16,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Candidatus Sodalis pierantonius,centrifuge
2.07E-16,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Pectobacterium wasabiae,centrifuge
7.86E-17,7.90E-06,16,E. coli - S. saprophyticus,99.9/0.1,Cronobacter sakazakii,centrifuge
7.74E-17,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Cronobacter dublinensis,centrifuge
3.61E-17,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Bacillus cereus,centrifuge
1.58E-17,1.58E-05,32,E. coli - S. saprophyticus,99.9/0.1,Enterobacter ludwigii,centrifuge
5.17E-18,3.95E-06,8,E. coli - S. saprophyticus,99.9/0.1,Yersinia ruckeri,centrifuge
5.04E-18,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Xenorhabdus bovienii,centrifuge
4.40E-18,1.23E-05,25,E. coli - S. saprophyticus,99.9/0.1,Cedecea neteri,centrifuge
3.22E-18,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Pantoea agglomerans,centrifuge
2.47E-18,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Cronobacter malonaticus,centrifuge
2.13E-18,4.44E-06,9,E. coli - S. saprophyticus,99.9/0.1,Staphylococcus equorum,centrifuge
1.22E-18,2.96E-06,6,E. coli - S. saprophyticus,99.9/0.1,Candidatus Pantoea carbekii,centrifuge
8.74E-19,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Enterobacteria phage HK140,centrifuge
4.98E-19,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Cronobacter muytjensii,centrifuge
3.67E-19,2.96E-06,6,E. coli - S. saprophyticus,99.9/0.1,Serratia fonticola,centrifuge
1.75E-19,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Stx2-converting phage 1717,centrifuge
1.09E-20,4.49E-05,91,E. coli - S. saprophyticus,99.9/0.1,Citrobacter rodentium,centrifuge
1.22E-21,3.46E-06,7,E. coli - S. saprophyticus,99.9/0.1,Klebsiella sp. G5,centrifuge
2.70E-23,3.46E-06,7,E. coli - S. saprophyticus,99.9/0.1,Photobacterium gaetbulicola,centrifuge
8.18E-24,1.68E-05,34,E. coli - S. saprophyticus,99.9/0.1,Salmonella bongori,centrifuge
3.35E-24,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Edwardsiella ictaluri,centrifuge
9.12E-25,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Erwinia amylovora,centrifuge
4.39E-25,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Erwinia pyrifoliae,centrifuge
3.70E-25,2.96E-06,6,E. coli - S. saprophyticus,99.9/0.1,Erwinia gerundensis,centrifuge
8.08E-26,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Enterobacteria phage mEpX2,centrifuge
4.20E-26,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Yersinia aldovae,centrifuge
1.55E-26,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Yersinia intermedia,centrifuge
1.29E-26,4.74E-05,96,E. coli - S. saprophyticus,99.9/0.1,Citrobacter amalonaticus,centrifuge
1.25E-26,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Erwinia billingiae,centrifuge
2.40E-28,4.94E-06,10,E. coli - S. saprophyticus,99.9/0.1,Escherichia phage TL-2011b,centrifuge
1.02E-29,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Stx2-converting phage 86,centrifuge
9.34E-30,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Vibrio nigripulchritudo,centrifuge
2.06E-30,4.94E-06,10,E. coli - S. saprophyticus,99.9/0.1,Kosakonia sacchari,centrifuge
8.73E-32,2.67E-05,54,E. coli - S. saprophyticus,99.9/0.1,Kluyvera intermedia,centrifuge
2.47E-32,3.95E-06,8,E. coli - S. saprophyticus,99.9/0.1,Staphylococcus xylosus,centrifuge
2.71E-34,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Staphylococcus carnosus,centrifuge
3.47E-35,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Enterobacteria phage VT2phi_272,centrifuge
4.96E-38,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Staphylococcus pseudintermedius,centrifuge
3.49E-41,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Enterobacter cloacae complex 'Hoffmann cluster III',centrifuge
3.22E-41,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Enterobacter xiangfangensis,centrifuge
1.46E-41,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Enterobacter sp. 638,centrifuge
6.97E-42,9.88E-06,20,E. coli - S. saprophyticus,99.9/0.1,Enterobacter sp. R4-368,centrifuge
6.75E-42,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Enterobacter cloacae complex sp. 35734,centrifuge
1.10E-46,1.63E-05,33,E. coli - S. saprophyticus,99.9/0.1,Plautia stali symbiont,centrifuge
2.66E-51,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,Obesumbacterium proteus,centrifuge
9.44E-60,3.46E-06,7,E. coli - S. saprophyticus,99.9/0.1,Dickeya zeae,centrifuge
3.29E-68,4.44E-06,9,E. coli - S. saprophyticus,99.9/0.1,Hafnia alvei,centrifuge
1.99E-68,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,Serratia liquefaciens,centrifuge
1.10E-75,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Dickeya solani,centrifuge
3.13E-76,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Pectobacterium atrosepticum,centrifuge
4.21E-77,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Xenorhabdus doucetiae,centrifuge
1.41E-78,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Chania multitudinisentens,centrifuge
4.04E-81,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,Pragia fontium,centrifuge
4.03E-82,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Neisseria meningitidis,centrifuge
9.11E-83,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Rhodoferax ferrireducens,centrifuge
2.10E-83,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Photorhabdus luminescens,centrifuge
7.16E-84,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Pseudoalteromonas rubra,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Azorhizobium caulinodans,centrifuge
0,4.44E-06,9,E. coli - S. saprophyticus,99.9/0.1,Buchnera aphidicola,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Cellulomonas gilvus,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Rubinisphaera brasiliensis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Pirellula staleyi,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Isosphaera pallida,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Treponema succinifaciens,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Leptospira biflexa,centrifuge
0,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Azospirillum brasilense,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Pseudoalteromonas haloplanktis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Pseudomonas aeruginosa,centrifuge
0,4.94E-06,10,E. coli - S. saprophyticus,99.9/0.1,Burkholderia cepacia,centrifuge
0,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,Pseudomonas fluorescens,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Pseudomonas mendocina,centrifuge
0,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Pseudomonas stutzeri,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Acetobacter pasteurianus,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Legionella pneumophila,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Acinetobacter baumannii,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Moraxella catarrhalis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Neisseria lactamica,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Ochrobactrum anthropi,centrifuge
0,3.01E-05,61,E. coli - S. saprophyticus,99.9/0.1,[Enterobacter] aerogenes,centrifuge
0,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Proteus mirabilis,centrifuge
0,4.94E-06,10,E. coli - S. saprophyticus,99.9/0.1,Aeromonas media,centrifuge
0,3.46E-06,7,E. coli - S. saprophyticus,99.9/0.1,Aeromonas schubertii,centrifuge
0,5.43E-06,11,E. coli - S. saprophyticus,99.9/0.1,Vibrio parahaemolyticus,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Vibrio vulnificus,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Vibrio fluvialis,centrifuge
0,3.46E-06,7,E. coli - S. saprophyticus,99.9/0.1,Vibrio natriegens,centrifuge
0,2.96E-06,6,E. coli - S. saprophyticus,99.9/0.1,Plesiomonas shigelloides,centrifuge
0,4.44E-06,9,E. coli - S. saprophyticus,99.9/0.1,Aggregatibacter actinomycetemcomitans,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Actinobacillus pleuropneumoniae,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Haemophilus influenzae,centrifuge
0,2.47E-06,5,E. coli - S. saprophyticus,99.9/0.1,[Haemophilus] ducreyi,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Aggregatibacter aphrophilus,centrifuge
0,7.41E-06,15,E. coli - S. saprophyticus,99.9/0.1,Pasteurella multocida,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Gallibacterium anatis,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Coxiella burnetii,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Bartonella quintana,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Parabacteroides distasonis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Fusobacterium nucleatum,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Desulfomicrobium baculatum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Flavobacterium johnsoniae,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Flavobacterium columnare,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Saprospira grandis,centrifuge
0,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Allochromatium vinosum,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Pararhodospirillum photometricum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Synechocystis sp. PCC 6803,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Piscirickettsia salmonis,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Staphylococcus epidermidis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Streptococcus salivarius,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Streptococcus pyogenes,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Enterococcus faecalis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Bacillus amyloliquefaciens,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Bacillus anthracis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Bacillus mycoides,centrifuge
0,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Paenibacillus polymyxa,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Bacillus pumilus,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Bacillus subtilis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Bacillus thuringiensis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Clostridium acetobutylicum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Clostridium botulinum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Clostridium beijerinckii,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Clostridium scatologenes,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Desulfosporosinus orientis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Listeria ivanovii,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Listeria monocytogenes,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Bifidobacterium coryneforme,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Corynebacterium pseudotuberculosis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Thermodesulfobacterium commune,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Sphaerobacter thermophilus,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Mycoplasma capricolum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Spiroplasma taiwanense,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Halobacterium salinarum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Thermoproteus tenax,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Halomonas elongata,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Carnobacterium maltaromaticum,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Bifidobacterium animalis,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Staphylococcus lugdunensis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Desulfobacula toluolica,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Mycoplasma penetrans,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Thermodesulfovibrio yellowstonii,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Burkholderia pseudomallei,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Thermoanaerobacterium xylanolyticum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Cellulosilyticum lentocellum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Legionella oakridgensis,centrifuge
0,3.95E-06,8,E. coli - S. saprophyticus,99.9/0.1,Yersinia frederiksenii,centrifuge
0,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Yersinia rohdei,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Vibrio furnissii,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Borreliella afzelii,centrifuge
0,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Lawsonia intracellularis,centrifuge
0,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Taylorella equigenitalis,centrifuge
0,1.48E-06,3,E. coli - S. saprophyticus,99.9/0.1,Acidithiobacillus caldus,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Leuconostoc citreum,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Rhodospirillum centenum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Variovorax paradoxus,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Rhodovulum sulfidophilum,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Pseudomonas cichorii,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Nocardia nova,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Mesorhizobium ciceri,centrifuge
0,2.96E-06,6,E. coli - S. saprophyticus,99.9/0.1,Aliivibrio salmonicida,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Halobacteroides halobius,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Tolumonas auensis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Desulfovibrio fairfieldensis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Psychrobacter urativorans,centrifuge
0,9.88E-07,2,E. coli - S. saprophyticus,99.9/0.1,Vibrio scophthalmi,centrifuge
0,1.98E-06,4,E. coli - S. saprophyticus,99.9/0.1,Staphylococcus pasteuri,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Bibersteinia trehalosi,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Pseudomonas corrugata,centrifuge
0,3.46E-06,7,E. coli - S. saprophyticus,99.9/0.1,Wigglesworthia glossinidia,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Prevotella dentalis,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Lactobacillus gallinarum,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Brachyspira pilosicoli,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Acidimicrobium ferrooxidans,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Pyrolobus fumarii,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Thermosphaera aggregans,centrifuge
0,1.23E-05,25,E. coli - S. saprophyticus,99.9/0.1,Raoultella ornithinolytica,centrifuge
0,4.94E-07,1,E. coli - S. saprophyticus,99.9/0.1,Sediminispirochaeta smaragdinae,centrifuge
