pct,reads,Experiment,mixture,tax_id,tax_name
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,186490,Candidatus Baumannia cicadellinicola
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,657445,Francisella noatunensis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,573570,Francisella sp. TX077310
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,263,Francisella tularensis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,39765,Hydrogenovibrio crunogenus
1.25E-06,3,E. coli - S. saprophyticus,90.0/10.0,339,Xanthomonas campestris
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,347,Xanthomonas oryzae
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,69,Lysobacter enzymogenes
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,114186,Candidatus Carsonella ruddii
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,2014542,Alcanivorax sp. N3-2A
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1027273,Endozoicomonas montiporae
1.25E-06,3,E. coli - S. saprophyticus,90.0/10.0,452,Legionella spiritensis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,29423,Legionella oakridgensis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1860122,Halothiobacillus sp. LS2
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,465721,Steroidobacter denitrificans
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,39775,Methylomicrobium album
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1196095,Gilliamella apicola
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,34020,Candidatus Liberibacter africanus
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,358,Agrobacterium tumefaciens
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,29459,Brucella melitensis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,717785,Hyphomicrobium sp. MC1
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,786,Rickettsia akari
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,337479,Rickettsia endosymbiont of Bemisia tabaci
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,2494374,Tabrizicola sp. K13M18
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,542,Zymomonas mobilis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,34073,Variovorax paradoxus
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,63,Vitreoscilla filiformis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,66821,Sulfurospirillum multivorans
0.062918852,151438,E. coli - S. saprophyticus,90.0/10.0,29385,Staphylococcus saprophyticus
0.000155803,375,E. coli - S. saprophyticus,90.0/10.0,1280,Staphylococcus aureus
2.99E-05,72,E. coli - S. saprophyticus,90.0/10.0,1282,Staphylococcus epidermidis
1.79E-05,43,E. coli - S. saprophyticus,90.0/10.0,1286,Staphylococcus simulans
1.79E-05,43,E. coli - S. saprophyticus,90.0/10.0,1283,Staphylococcus haemolyticus
1.66E-05,40,E. coli - S. saprophyticus,90.0/10.0,283734,Staphylococcus pseudintermedius
1.12E-05,27,E. coli - S. saprophyticus,90.0/10.0,246432,Staphylococcus equorum
9.97E-06,24,E. coli - S. saprophyticus,90.0/10.0,29382,Staphylococcus cohnii
9.97E-06,24,E. coli - S. saprophyticus,90.0/10.0,28035,Staphylococcus lugdunensis
9.56E-06,23,E. coli - S. saprophyticus,90.0/10.0,45972,Staphylococcus pasteuri
9.14E-06,22,E. coli - S. saprophyticus,90.0/10.0,1288,Staphylococcus xylosus
5.40E-06,13,E. coli - S. saprophyticus,90.0/10.0,1290,Staphylococcus hominis
4.99E-06,12,E. coli - S. saprophyticus,90.0/10.0,1292,Staphylococcus warneri
3.74E-06,9,E. coli - S. saprophyticus,90.0/10.0,70255,Staphylococcus condimenti
3.74E-06,9,E. coli - S. saprophyticus,90.0/10.0,29384,Staphylococcus kloosii
3.74E-06,9,E. coli - S. saprophyticus,90.0/10.0,2044912,Staphylococcus sp. SDB 2975
2.49E-06,6,E. coli - S. saprophyticus,90.0/10.0,214473,Staphylococcus nepalensis
2.08E-06,5,E. coli - S. saprophyticus,90.0/10.0,29379,Staphylococcus auricularis
1.66E-06,4,E. coli - S. saprophyticus,90.0/10.0,308354,Staphylococcus simiae
1.25E-06,3,E. coli - S. saprophyticus,90.0/10.0,1715860,Staphylococcus sp. AntiMn-1
1.25E-06,3,E. coli - S. saprophyticus,90.0/10.0,170573,Staphylococcus pettenkoferi
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,61015,Staphylococcus succinus
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,46126,Staphylococcus chromogenes
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,373067,Staphylococcus sp. 693-2
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,643214,Staphylococcus stepanovicii
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,1296,Staphylococcus sciuri
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,70258,Staphylococcus piscifermentans
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1295,Staphylococcus schleiferi
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,29388,Staphylococcus capitis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1294,Staphylococcus muscae
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,29380,Staphylococcus caprae
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,985002,Staphylococcus argenteus
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,155085,Staphylococcus lutrae
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1898474,Macrococcus sp. IME1552
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1849491,Auricoccus indicus
4.74E-05,114,E. coli - S. saprophyticus,90.0/10.0,1396,Bacillus cereus
5.82E-06,14,E. coli - S. saprophyticus,90.0/10.0,1392,Bacillus anthracis
3.74E-06,9,E. coli - S. saprophyticus,90.0/10.0,1428,Bacillus thuringiensis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,580165,Bacillus cytotoxicus
4.99E-06,12,E. coli - S. saprophyticus,90.0/10.0,492670,Bacillus velezensis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1390,Bacillus amyloliquefaciens
1.25E-06,3,E. coli - S. saprophyticus,90.0/10.0,1423,Bacillus subtilis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,33932,Bacillus cohnii
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1404,Bacillus megaterium
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1398,Bacillus coagulans
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1233873,Geobacillus sp. GHH01
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1426,Parageobacillus thermoglucosidasius
1.25E-06,3,E. coli - S. saprophyticus,90.0/10.0,1639,Listeria monocytogenes
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1406,Paenibacillus polymyxa
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,2069255,Paenibacillus sp. lzh-N1
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1536771,Paenibacillus sp. FSL R5-0912
1.25E-06,3,E. coli - S. saprophyticus,90.0/10.0,1311,Streptococcus agalactiae
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,1314,Streptococcus pyogenes
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,2420310,Streptococcus sp. FDAARGOS_522
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1336,Streptococcus equi
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1304,Streptococcus salivarius
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1307,Streptococcus suis
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,1358,Lactococcus lactis
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,2506420,Weissella sp. 26KH-42
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,759620,Weissella ceti
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1351,Enterococcus faecalis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1599,Lactobacillus sakei
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,2751,Carnobacterium maltaromaticum
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,831,Butyrivibrio fibrisolvens
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1496,Clostridioides difficile
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,143361,Filifactor alocis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,35701,Heliobacterium modesticaldum
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,2487118,Erysipelotrichaceae bacterium SG0102
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1712675,Turicibacter sp. H121
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1555112,Limnochorda pilosa
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,37928,Arthrobacter crystallopoietes
8.31E-07,2,E. coli - S. saprophyticus,90.0/10.0,1719,Corynebacterium pseudotuberculosis
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1437453,Streptomyces leeuwenhoekii
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,2099,Mycoplasma hyopneumoniae
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,376219,Arthrospira sp. PCC 8005
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1188228,Gloeomargarita lithophora
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1889813,Anaerolineaceae bacterium oral taxon 439
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,983544,Lacinutrix sp. 5H-3-7-4
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,323450,Pontibacter actiniarum
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,100716,Chloroherpeton thalassium
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,172,Leptospira biflexa
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1930593,Vampirococcus sp. LiM
0.000190703,459,E. coli - S. saprophyticus,90.0/10.0,9606,Homo sapiens
2.08E-06,5,E. coli - S. saprophyticus,90.0/10.0,66284,Shigella phage SfII
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1147156,Enterobacterial phage mEp213
4.15E-07,1,E. coli - S. saprophyticus,90.0/10.0,1981160,Escherichia virus 24B
0.68241169,3710647,E. coli - S. saprophyticus,99.0/1.0,562,Escherichia coli
0.000829786,4512,E. coli - S. saprophyticus,99.0/1.0,208962,Escherichia albertii
0.000231906,1261,E. coli - S. saprophyticus,99.0/1.0,564,Escherichia fergusonii
3.48E-05,189,E. coli - S. saprophyticus,99.0/1.0,1499973,Escherichia marmotae
0.001331114,7238,E. coli - S. saprophyticus,99.0/1.0,622,Shigella dysenteriae
0.000784361,4265,E. coli - S. saprophyticus,99.0/1.0,621,Shigella boydii
0.000569006,3094,E. coli - S. saprophyticus,99.0/1.0,623,Shigella flexneri
0.000114758,624,E. coli - S. saprophyticus,99.0/1.0,624,Shigella sonnei
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,1813821,Shigella sp. PAMC 28760
1.84E-07,1,E. coli - S. saprophyticus,99.0/1.0,1072658,Shigella sp. MO17
0.000457559,2488,E. coli - S. saprophyticus,99.0/1.0,573,Klebsiella pneumoniae
0.000138665,754,E. coli - S. saprophyticus,99.0/1.0,548,Klebsiella aerogenes
6.91E-05,376,E. coli - S. saprophyticus,99.0/1.0,1463165,Klebsiella quasipneumoniae
3.53E-05,192,E. coli - S. saprophyticus,99.0/1.0,1134687,Klebsiella michiganensis
3.05E-05,166,E. coli - S. saprophyticus,99.0/1.0,571,Klebsiella oxytoca
1.77E-05,96,E. coli - S. saprophyticus,99.0/1.0,244366,Klebsiella variicola
1.64E-05,89,E. coli - S. saprophyticus,99.0/1.0,2153354,Klebsiella sp. WCHKl090001
1.23E-05,67,E. coli - S. saprophyticus,99.0/1.0,2488567,Klebsiella sp. FDAARGOS_511
6.62E-06,36,E. coli - S. saprophyticus,99.0/1.0,1972757,Klebsiella sp. PO552
4.05E-06,22,E. coli - S. saprophyticus,99.0/1.0,2267618,Klebsiella sp. P1CD1
3.49E-06,19,E. coli - S. saprophyticus,99.0/1.0,1905288,Klebsiella sp. LTGPAF-6F
2.76E-06,15,E. coli - S. saprophyticus,99.0/1.0,1934254,Klebsiella sp. M5al
2.02E-06,11,E. coli - S. saprophyticus,99.0/1.0,160057,Klebsiella sp. KCL-2
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,2026240,Klebsiella quasivariicola
5.52E-07,3,E. coli - S. saprophyticus,99.0/1.0,2015795,Klebsiella sp. LY
0.001048083,5699,E. coli - S. saprophyticus,99.0/1.0,28901,Salmonella enterica
2.65E-05,144,E. coli - S. saprophyticus,99.0/1.0,54736,Salmonella bongori
3.68E-07,2,E. coli - S. saprophyticus,99.0/1.0,2500542,Salmonella sp. SSDFZ54
5.59E-05,304,E. coli - S. saprophyticus,99.0/1.0,546,Citrobacter freundii
1.77E-05,96,E. coli - S. saprophyticus,99.0/1.0,67827,Citrobacter werkmanii
1.49E-05,81,E. coli - S. saprophyticus,99.0/1.0,1639133,Citrobacter portucalensis
1.25E-05,68,E. coli - S. saprophyticus,99.0/1.0,133448,Citrobacter youngae
4.41E-06,24,E. coli - S. saprophyticus,99.0/1.0,2066049,Citrobacter freundii complex sp. CFNIH2
2.76E-06,15,E. coli - S. saprophyticus,99.0/1.0,2077147,Citrobacter freundii complex sp. CFNIH3
2.76E-06,15,E. coli - S. saprophyticus,99.0/1.0,57706,Citrobacter braakii
1.84E-06,10,E. coli - S. saprophyticus,99.0/1.0,2077148,Citrobacter freundii complex sp. CFNIH4
9.20E-07,5,E. coli - S. saprophyticus,99.0/1.0,2077149,Citrobacter freundii complex sp. CFNIH9
6.14E-05,334,E. coli - S. saprophyticus,99.0/1.0,67825,Citrobacter rodentium
3.09E-05,168,E. coli - S. saprophyticus,99.0/1.0,67824,Citrobacter farmeri
2.70E-05,147,E. coli - S. saprophyticus,99.0/1.0,35703,Citrobacter amalonaticus
2.67E-05,145,E. coli - S. saprophyticus,99.0/1.0,545,Citrobacter koseri
2.41E-05,131,E. coli - S. saprophyticus,99.0/1.0,2562449,Citrobacter sp. SNU WT2
1.05E-05,57,E. coli - S. saprophyticus,99.0/1.0,2546350,Citrobacter sp. LY-1
8.09E-06,44,E. coli - S. saprophyticus,99.0/1.0,1703250,Citrobacter sp. CRE-46
4.41E-06,24,E. coli - S. saprophyticus,99.0/1.0,1702170,Citrobacter sp. FDAARGOS_156
3.13E-06,17,E. coli - S. saprophyticus,99.0/1.0,1563222,Citrobacter pasteurii
1.84E-06,10,E. coli - S. saprophyticus,99.0/1.0,1920110,Citrobacter sp. CFNIH10
9.84E-05,535,E. coli - S. saprophyticus,99.0/1.0,550,Enterobacter cloacae
4.95E-05,269,E. coli - S. saprophyticus,99.0/1.0,61645,Enterobacter asburiae
2.28E-05,124,E. coli - S. saprophyticus,99.0/1.0,158836,Enterobacter hormaechei
1.43E-05,78,E. coli - S. saprophyticus,99.0/1.0,1812935,Enterobacter roggenkampii
1.18E-05,64,E. coli - S. saprophyticus,99.0/1.0,69218,Enterobacter cancerogenus
9.75E-06,53,E. coli - S. saprophyticus,99.0/1.0,299767,Enterobacter ludwigii
7.17E-06,39,E. coli - S. saprophyticus,99.0/1.0,2027919,Enterobacter cloacae complex sp.
5.70E-06,31,E. coli - S. saprophyticus,99.0/1.0,208224,Enterobacter kobei
7.36E-07,4,E. coli - S. saprophyticus,99.0/1.0,1915310,Enterobacter cloacae complex sp. ECNIH7
3.68E-07,2,E. coli - S. saprophyticus,99.0/1.0,2077136,Enterobacter cloacae complex sp. FDA-CDC-AR_0164
1.84E-07,1,E. coli - S. saprophyticus,99.0/1.0,2077137,Enterobacter cloacae complex sp. FDA-CDC-AR_0132
4.19E-05,228,E. coli - S. saprophyticus,99.0/1.0,1692238,Enterobacter sp. FY-07
2.92E-05,159,E. coli - S. saprophyticus,99.0/1.0,1914861,Enterobacter sp. SA187
1.78E-05,97,E. coli - S. saprophyticus,99.0/1.0,881260,Enterobacter bugandensis
1.43E-05,78,E. coli - S. saprophyticus,99.0/1.0,399742,Enterobacter sp. 638
1.10E-05,60,E. coli - S. saprophyticus,99.0/1.0,885040,Enterobacter soli
9.38E-06,51,E. coli - S. saprophyticus,99.0/1.0,1166130,Enterobacter sp. R4-368
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,2500132,Enterobacter sp. N18-03635
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,1560339,Enterobacter sp. E20
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,1868135,Enterobacter sp. HK169
7.36E-07,4,E. coli - S. saprophyticus,99.0/1.0,2093698,Enterobacter sp. DKU_NT_01
3.68E-07,2,E. coli - S. saprophyticus,99.0/1.0,1827481,Enterobacter sp. ODB01
3.68E-07,2,E. coli - S. saprophyticus,99.0/1.0,1977566,Enterobacter sp. Crenshaw
4.58E-05,249,E. coli - S. saprophyticus,99.0/1.0,693444,Enterobacteriaceae bacterium strain FGI 57
2.35E-05,128,E. coli - S. saprophyticus,99.0/1.0,891974,Plautia stali symbiont
1.10E-05,60,E. coli - S. saprophyticus,99.0/1.0,2066051,Enterobacteriaceae bacterium ENNIH1
5.52E-07,3,E. coli - S. saprophyticus,99.0/1.0,2052938,Enterobacteriaceae bacterium S05
1.84E-07,1,E. coli - S. saprophyticus,99.0/1.0,1920128,Enterobacteriaceae bacterium ENNIH3
7.36E-06,40,E. coli - S. saprophyticus,99.0/1.0,1199245,secondary endosymbiont of Ctenarytaina eucalypti
1.66E-06,9,E. coli - S. saprophyticus,99.0/1.0,134287,secondary endosymbiont of Heteropsylla cubana
3.68E-07,2,E. coli - S. saprophyticus,99.0/1.0,138072,Candidatus Hamiltonella defensa
2.57E-06,14,E. coli - S. saprophyticus,99.0/1.0,1778263,Candidatus Hoaglandella endobia
9.20E-07,5,E. coli - S. saprophyticus,99.0/1.0,1505596,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri
3.68E-07,2,E. coli - S. saprophyticus,99.0/1.0,251535,Candidatus Blochmannia vafer
1.84E-07,1,E. coli - S. saprophyticus,99.0/1.0,203907,Candidatus Blochmannia floridanus
1.84E-06,10,E. coli - S. saprophyticus,99.0/1.0,1778262,Candidatus Doolittlea endobia
1.47E-06,8,E. coli - S. saprophyticus,99.0/1.0,1835721,secondary endosymbiont of Trabutina mannipara
1.29E-06,7,E. coli - S. saprophyticus,99.0/1.0,1410383,Candidatus Tachikawaea gelatinosa
5.52E-07,3,E. coli - S. saprophyticus,99.0/1.0,1070130,Candidatus Gullanella endobia
1.84E-07,1,E. coli - S. saprophyticus,99.0/1.0,1778264,Candidatus Mikella endobia
2.45E-05,133,E. coli - S. saprophyticus,99.0/1.0,208223,Kosakonia cowanii
1.45E-05,79,E. coli - S. saprophyticus,99.0/1.0,1158459,Kosakonia sacchari
8.09E-06,44,E. coli - S. saprophyticus,99.0/1.0,497725,Kosakonia oryzae
6.44E-06,35,E. coli - S. saprophyticus,99.0/1.0,2492396,Kosakonia sp. CCTCC M2018092
1.66E-06,9,E. coli - S. saprophyticus,99.0/1.0,283686,Kosakonia radicincitans
4.56E-05,248,E. coli - S. saprophyticus,99.0/1.0,61646,Lelliottia amnigena
2.21E-05,120,E. coli - S. saprophyticus,99.0/1.0,1907578,Lelliottia jeotgali
1.99E-05,108,E. coli - S. saprophyticus,99.0/1.0,2153385,Lelliottia sp. WB101
4.78E-06,26,E. coli - S. saprophyticus,99.0/1.0,69220,Lelliottia nimipressuralis
1.89E-05,103,E. coli - S. saprophyticus,99.0/1.0,28141,Cronobacter sakazakii
7.17E-06,39,E. coli - S. saprophyticus,99.0/1.0,1163710,Cronobacter condimenti
6.44E-06,35,E. coli - S. saprophyticus,99.0/1.0,413503,Cronobacter malonaticus
6.25E-06,34,E. coli - S. saprophyticus,99.0/1.0,413501,Cronobacter muytjensii
3.68E-06,20,E. coli - S. saprophyticus,99.0/1.0,413502,Cronobacter turicensis
3.13E-06,17,E. coli - S. saprophyticus,99.0/1.0,413497,Cronobacter dublinensis
3.13E-06,17,E. coli - S. saprophyticus,99.0/1.0,535744,Cronobacter universalis
3.86E-05,210,E. coli - S. saprophyticus,99.0/1.0,1334193,[Enterobacter] lignolyticus
2.89E-05,157,E. coli - S. saprophyticus,99.0/1.0,61647,Pluralibacter gergoviae
3.88E-05,211,E. coli - S. saprophyticus,99.0/1.0,577,Raoultella terrigena
1.75E-05,95,E. coli - S. saprophyticus,99.0/1.0,54291,Raoultella ornithinolytica
7.72E-06,42,E. coli - S. saprophyticus,99.0/1.0,575,Raoultella planticola
3.68E-07,2,E. coli - S. saprophyticus,99.0/1.0,2259647,Raoultella sp. X13
6.07E-06,33,E. coli - S. saprophyticus,99.0/1.0,83655,Leclercia adecarboxylata
4.78E-06,26,E. coli - S. saprophyticus,99.0/1.0,1920114,Leclercia sp. LSNIH1
2.39E-06,13,E. coli - S. saprophyticus,99.0/1.0,2282309,Leclercia sp. W17
1.66E-06,9,E. coli - S. saprophyticus,99.0/1.0,2282310,Leclercia sp. W6
1.47E-06,8,E. coli - S. saprophyticus,99.0/1.0,1920116,Leclercia sp. LSNIH3
4.89E-05,266,E. coli - S. saprophyticus,99.0/1.0,565,Atlantibacter hermannii
4.08E-05,222,E. coli - S. saprophyticus,99.0/1.0,61648,Kluyvera intermedia
2.19E-05,119,E. coli - S. saprophyticus,99.0/1.0,158822,Cedecea neteri
7.54E-06,41,E. coli - S. saprophyticus,99.0/1.0,158823,Cedecea lapagei
3.02E-05,164,E. coli - S. saprophyticus,99.0/1.0,563,Shimwellia blattae
1.93E-05,105,E. coli - S. saprophyticus,99.0/1.0,2479367,Buttiauxella sp. 3AFRM03
6.44E-06,35,E. coli - S. saprophyticus,99.0/1.0,929813,Gibbsiella quercinecans
4.05E-06,22,E. coli - S. saprophyticus,99.0/1.0,1048758,Candidatus Moranella endobia
2.39E-06,13,E. coli - S. saprophyticus,99.0/1.0,2487150,Metakosakonia sp. MRY16-398
2.21E-06,12,E. coli - S. saprophyticus,99.0/1.0,2172103,Limnobaculum parvum
9.20E-07,5,E. coli - S. saprophyticus,99.0/1.0,168169,Candidatus Ishikawaella capsulata
0.000182619,993,E. coli - S. saprophyticus,99.0/1.0,632,Yersinia pestis
8.46E-06,46,E. coli - S. saprophyticus,99.0/1.0,633,Yersinia pseudotuberculosis
5.52E-07,3,E. coli - S. saprophyticus,99.0/1.0,367190,Yersinia similis
2.81E-05,153,E. coli - S. saprophyticus,99.0/1.0,630,Yersinia enterocolitica
3.31E-06,18,E. coli - S. saprophyticus,99.0/1.0,29484,Yersinia frederiksenii
1.66E-06,9,E. coli - S. saprophyticus,99.0/1.0,29486,Yersinia ruckeri
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,28152,Yersinia kristensenii
7.36E-07,4,E. coli - S. saprophyticus,99.0/1.0,29483,Yersinia aldovae
5.52E-07,3,E. coli - S. saprophyticus,99.0/1.0,935293,Yersinia entomophaga
1.84E-07,1,E. coli - S. saprophyticus,99.0/1.0,29485,Yersinia rohdei
1.84E-07,1,E. coli - S. saprophyticus,99.0/1.0,631,Yersinia intermedia
1.18E-05,64,E. coli - S. saprophyticus,99.0/1.0,82996,Serratia plymuthica
1.05E-05,57,E. coli - S. saprophyticus,99.0/1.0,615,Serratia marcescens
3.13E-06,17,E. coli - S. saprophyticus,99.0/1.0,2033438,Serratia sp. MYb239
2.57E-06,14,E. coli - S. saprophyticus,99.0/1.0,61652,Serratia rubidaea
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,618,Serratia odorifera
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,104623,Serratia sp. ATCC 39006
5.52E-07,3,E. coli - S. saprophyticus,99.0/1.0,1759437,Serratia sp. YD25
3.68E-07,2,E. coli - S. saprophyticus,99.0/1.0,47917,Serratia fonticola
1.84E-07,1,E. coli - S. saprophyticus,99.0/1.0,61651,Serratia ficaria
1.84E-07,1,E. coli - S. saprophyticus,99.0/1.0,2420306,Serratia sp. FDAARGOS_506
1.47E-06,8,E. coli - S. saprophyticus,99.0/1.0,34038,Rahnella aquatilis
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,657334,Rahnella sp. WMR42
1.10E-06,6,E. coli - S. saprophyticus,99.0/1.0,1805933,Rahnella sp. ERMR1:05
2.76E-06,15,E. coli - S. saprophyticus,99.0/1.0,2126321,Nissabacter sp. SGAir0207
1.66E-06,9,E. coli - S. saprophyticus,99.0/1.0,1878942,Candidatus Fukatsuia symbiotica
7.36E-07,4,E. coli - S. saprophyticus,99.0/1.0,1639108,Chania multitudinisentens
2.30E-05,125,E. coli - S. saprophyticus,99.0/1.0,553,Pantoea ananatis
